"","hhid","energy_kcal","vita_rae_mcg","thia_mg","ribo_mg","niac_mg","vitb6_mg","folate_mcg","vitb12_mcg","fe_mg","zn_mg","mar","mpa","sep_quintile","res","res_quintile","adm1","survey_wgt"
"119",412141301,1250.1511193554,124.660235551379,0.44675971054867,0.199087399612203,4.74816027336105,0.317789757803543,89.3930183049494,0.0235051546391753,4.97441301311005,2.37094673561067,0.267099943128321,0,3,"Urban",2,22,2340.5
"120",412141302,1594.66191892853,134.539790312121,0.393515648550184,0.195346386652427,3.16414355055163,0.333846710601623,81.9517291432803,0.0235051546391753,4.82277134488948,2.04739403482155,0.240235369838442,0,3,"Urban",2,22,2340.5
"121",412151101,2274.05896486977,82.3439530576015,0.962993930363377,0.667990155161047,10.087526240328,0.943530919253132,153.768178413118,1.08169573643411,8.37502607421588,7.68235365766656,0.623078435690524,0.108555555555556,4,"Urban",4,22,202.5
"122",412151102,4277.67904430767,556.175319761015,2.43934158947441,1.43892924173195,18.9818240099374,2.44128177549849,460.079567203592,2.89257900101937,23.3263692714789,17.5642544664829,1,0.939111111111111,5,"Urban",5,22,202.5
"123",412151201,1364.13930348259,37.8722014925373,0.462941542288557,0.356069651741293,5.75411691542288,0.547742537313432,98.6932835820895,0.00485074626865672,4.9976368159204,4.25876865671641,0.316427223837028,0,5,"Urban",4,22,810
"124",412151202,1357.77861861862,63.259496996997,0.599485735735736,0.438596096096096,5.86018018018018,0.559038288288288,141.88534984985,0.697484984984985,6.16088588588589,4.81785585585586,0.417668138181053,0,3,"Urban",3,22,810
"125",412151203,971.619085894405,46.3828802206461,0.373252955082742,0.280334121355398,4.74576044129235,0.417581560283688,63.6139369582348,0.12294720252167,3.87113869188337,3.38882111899133,0.255406759356852,0,2,"Urban",2,22,810
"126",412151204,1432.1711366539,40.6719029374202,0.446002554278416,0.364648786717752,6.42821200510856,0.532809706257982,74.8883780332056,0.194891443167306,4.33927203065134,4.33869731800766,0.318819676765625,0,3,"Urban",3,22,810
"127",412151301,1490.2307065453,60.2640658864326,0.456688123103599,0.39977806675336,6.67619332466408,0.540737104464674,99.5139453836152,0.160086692674469,5.21000866926745,4.50088556566971,0.345863455924847,0,1,"Urban",1,22,4657.5
"128",412151302,1480.18642450142,136.738995726496,0.768214387464387,0.516804843304843,8.78482193732193,0.853871082621082,120.297487179487,0.256602564102564,7.61937321937322,6.31805413105413,0.506075098017466,0.0122222222222222,2,"Urban",1,22,4657.5
"129",412161101,2526.62263647525,347.228323806552,0.941117648530194,0.56855265113946,9.12288202977868,0.975575518231379,265.066672130074,0.0213648293963255,10.4843165504651,6.39181272915467,0.6479059567837,0.157333333333333,5,"Urban",5,22,382
"130",412161102,3752.23706666666,529.298,1.32481666666667,0.924583333333333,14.2797,1.64366333333333,443.76562,0.00866666666666666,19.0568333333333,12.3029466666667,0.840700307794058,0.647555555555556,5,"Urban",5,22,382
"131",412161201,3509.79414268695,432.786072644437,1.59988296694467,1.0948768583137,13.0971791792795,1.41144198369292,544.011403074453,3.12924731182796,14.9636692566897,11.536296169904,0.932607866648978,0.648888888888889,5,"Urban",4,22,1074.38
"132",412161202,2884.69712187959,279.463215859031,0.822892804698972,0.616372980910426,11.0464317180617,1.10814684287812,261.245333333333,0.448164464023494,10.772503671072,8.22667841409692,0.702527424071381,0.167222222222222,5,"Urban",4,22,1074.38
"133",412161203,3129.92536040562,565.579231492535,0.998408933922989,0.731744356298597,11.4529519294172,1.26383546624086,585.58171128948,0.87006016847172,12.8533990441964,8.89175770133325,0.823960543847843,0.437555555555556,4,"Urban",3,22,1074.38
"134",412161204,3210.76834766629,583.390199468735,1.07243075717073,0.807051831086553,11.0901526667042,1.27634124671853,607.906670892987,0.760881057268723,13.2375420211258,9.25490603628207,0.831261779433708,0.451444444444444,4,"Urban",4,22,1074.38
"135",412161301,1716.5729764454,127.120128479657,0.514380442541043,0.447090649536046,7.17080085653106,0.590822983583156,110.454833690221,0.00441113490364026,5.94653818700928,4.85207566024269,0.385159755244986,0,2,"Urban",1,22,1575.75
"136",412161302,1122.08153421634,91.5157560706402,0.412549668874173,0.322237858719647,4.95627759381899,0.42773344370861,79.3770264900663,0.00286975717439294,5.29395695364239,3.38469536423842,0.284415587745154,0,1,"Urban",1,22,1575.75
"137",412171101,2823.76051438523,138.398305421808,1.11383254774331,0.957012142626602,10.9488766434954,1.32309880311057,221.645151941493,3.05878378378378,11.4932249046755,9.64208688780145,0.817659419043987,0.389111111111111,5,"Urban",5,22,1105
"138",412171102,2555.79754706442,136.206945775746,1.2032948945049,0.859326392165467,10.6626816644654,1.24412920012231,192.521281474526,2.70468735632184,10.3442102954479,9.23720085396752,0.778093219336323,0.322333333333333,5,"Urban",4,22,1105
"139",412171201,2358.55660316152,58.8076581541697,0.913412346883446,0.800173419501301,9.42596629803605,1.13385623532414,208.516639020453,2.20734688847813,16.6127022977722,9.67585107294396,0.776550519653715,0.216333333333333,5,"Urban",4,22,1891.25
"140",412171202,2186.84270654804,69.5656957519725,0.85750972165521,0.742862980359794,9.43827731892511,0.856116979452242,121.943810234891,2.52882122260669,6.83717601343731,7.17498758441058,0.631022850095394,0.154,5,"Urban",4,22,1891.25
"141",412171203,2653.89805298583,164.304956792212,1.02440049968429,0.868063306363827,11.615252056796,1.05257231716482,172.509632979702,2.07784431137725,9.54334076549083,8.72453697682538,0.753795061029166,0.263111111111111,3,"Urban",2,22,1891.25
"142",412171204,2386.2059729358,80.5215442898547,0.90531024317873,0.726665267012162,9.24713860019182,1.00804011570609,284.585243659728,2.35208368996671,8.51163701816621,7.69038218472983,0.719256692776397,0.273666666666667,5,"Urban",4,22,1891.25
"143",412171301,2178.41982222297,69.7616340457229,0.865855634057871,0.74181498167071,9.25875122843208,0.835813818657651,158.87500790665,2.11965760322256,7.26754827193744,7.35770179777084,0.648998359392186,0.125222222222222,3,"Urban",2,22,1147.5
"144",412171302,2600.21275431517,93.9901762603297,1.03761756923364,0.873842307172099,12.4018654590286,1.1008513759098,189.446161592534,1.99093729372937,9.25264057818223,9.1149534785838,0.752305813543984,0.280222222222222,3,"Urban",2,22,1147.5
"145",412181101,2975.34426909036,404.1743685328,1.21041960499322,0.765415801710968,10.6446291176877,1.31219974487404,280.512607037275,0.469666666666666,13.6296415503989,8.09175209206107,0.77976989941794,0.317,5,"Urban",5,22,1196
"146",412181102,3866.32246002461,652.679570242667,1.48286274976964,0.935815451681511,13.939135738665,1.75658727038463,387.139142640436,0.558,17.1353226947855,9.81464580722294,0.858449775565977,0.594555555555556,5,"Urban",5,22,1196
"147",412181201,1194.31275043291,475.153850752054,0.685310004627582,0.497765679536406,6.13741923322383,0.872198347396457,167.150799308855,0.547835051546392,9.32868522467072,4.54237143192095,0.571914822174215,0.0424444444444444,3,"Urban",3,22,4940
"148",412181202,750.668342248717,273.81553991517,0.429706818153609,0.281797367736475,3.85467495334682,0.505458903967445,106.306604641587,0.205373134328358,6.15364411339831,2.78492551689717,0.340880793547217,0,3,"Urban",2,22,4940
"149",412181203,2366.62358737623,65.4487599502498,1.04305426630052,0.693102652848913,10.1621594379378,1.04328359697128,174.227156839938,0.153093453273363,11.1592411162435,8.90235183206097,0.615277628557206,0.145111111111111,3,"Urban",2,22,4940
"150",412181204,762.787745233791,273.845390661439,0.445856071884952,0.296513785646922,3.96989883394384,0.507667859191325,109.828992701288,0.211044776119403,6.15364411339831,2.80313447212105,0.347570739769668,0,3,"Urban",2,22,4940
"151",412181301,1595.64274721959,119.989138504453,0.642720258797255,0.491070204063439,6.97603539382109,0.684770438054449,221.370016221584,0.674971751412429,7.0718470749115,5.19253306339637,0.50504805771528,0.0134444444444444,3,"Urban",2,22,5928
"152",412181302,2331.95333333333,383.116416666667,1.1651,0.888766666666667,12.7837,1.31011666666667,459.416,0.669666666666667,14.653,9.44233333333333,0.820026775339766,0.411444444444444,2,"Urban",2,22,5928
"153",412191101,2647.73215623091,172.939937983046,0.928474447001993,0.636984435212956,9.01657335078502,0.879053609956724,358.391841258428,2.47777998674619,8.11598987721859,6.77373336544125,0.707246970014037,0.294222222222222,4,"Urban",3,22,708.75
"154",412191102,4022.54089877712,415.874829022949,2.08475739602749,1.44906816585289,21.6954682260583,2.33087086701816,495.354747471271,4.27792650918635,21.7695176243266,15.1231176954727,0.980064178470543,0.811555555555556,5,"Urban",5,22,708.75
"155",412191201,3180.94294423696,474.963960376202,1.24935875543563,0.830003215224779,12.7130419184612,1.37105843310924,394.457803744155,0.309814189189189,13.7384997867296,10.1097958148947,0.818574182992462,0.498555555555556,5,"Urban",4,22,669.38
"156",412191202,3291.13397140934,217.249879756989,1.29882109778974,0.859391781847834,16.8016886925159,1.50757881547053,319.664237114643,1.87951035781544,16.6266811414448,11.7131122245852,0.86516171475904,0.568555555555556,5,"Urban",4,22,669.38
"157",412191203,2575.57936624134,323.4888971373,1.1517656874433,0.749163416403345,12.9314913843107,1.25820238521441,288.698858131249,2.04890618244704,11.3778114850022,9.14022451393119,0.845371935300082,0.449888888888889,5,"Urban",4,22,669.38
"158",412191204,3609.97886860327,328.188724795757,1.249129059875,0.750945591640576,11.0930479747844,1.19421967449243,464.324339137234,2.04882140274765,12.7593057124923,8.72604624217813,0.843462274831673,0.378777777777778,5,"Urban",4,22,669.38
"159",412191301,2736.4483593074,177.860748579835,0.786522241878052,0.490327877542756,8.88816354977437,0.873454191657174,176.909396910943,0.35024494142705,9.68502951611726,6.42769970188278,0.559918533873519,0.0154444444444444,3,"Urban",2,22,826.88
"160",412191302,3572.86957445549,419.454883437383,1.37552526947927,0.832962990056525,11.1394894028423,1.24913694443505,663.52246146903,2.70416052416052,14.5430527196069,9.52457352086992,0.893407872366788,0.469666666666667,5,"Urban",4,22,826.88
"161",412201101,2980.86162908837,311.539523605698,1.74599119157588,1.09017403536065,14.412312551928,1.52235855434277,354.251438992566,3.23192364170338,17.2986877284193,12.1513161462957,0.916294800329853,0.667555555555556,5,"Urban",5,22,186
"162",412201102,3353.71446208389,385.489435186438,1.73047698936804,1.05868598581312,13.6183227397951,1.7627585492597,432.229830862212,0.820332610267534,17.6371045412271,12.2263526816249,0.866513779095091,0.559111111111111,5,"Urban",5,22,186
"163",412201201,2061.852189305,91.0378568416546,0.936888879796651,0.596018403980866,9.39429105066828,0.873743709000648,256.501919028309,0.745403111739746,9.99585684817437,7.80939347657912,0.639441802341575,0.151333333333333,3,"Urban",2,22,658.75
"164",412201202,1836.30611585217,196.652094046448,0.782685018872799,0.561791350813195,8.69240193379274,0.995208296570623,298.728310234613,0.57710213776722,8.45156617607281,5.94565632735295,0.611961314733563,0.122,2,"Urban",2,22,658.75
"165",412201203,1454.22544555664,4.11191900173821,0.245133725078901,0.127719214198241,1.73232857000828,0.127660037386417,34.4443349997202,0.038,1.0925678084294,0.680168859283128,0.100769820084501,0,1,"Urban",1,22,658.75
"166",412201204,2793.28271813405,238.384133468441,1.27375156249426,0.858868230271545,13.2877830453082,1.3139193452677,260.314687658517,1.52769092542677,14.832739947292,10.3138963881057,0.84146527269171,0.417888888888889,5,"Urban",4,22,658.75
"167",412201301,1851.96862271807,149.695290650203,0.583991604120885,0.505476009420469,8.13013359161741,0.783597783962164,228.740841493022,0.490316498316498,7.10380822355499,5.92005450333891,0.526970204879161,0.0208888888888889,1,"Urban",1,22,527
"168",412201302,1541.13998613999,81.2796950796951,0.763908523908524,0.527733887733888,8.20415107415107,0.727810117810118,160.48814968815,0.247817047817048,7.99196119196119,6.24906444906445,0.495733072927255,0.009,1,"Urban",1,22,527
"169",412211101,2765.17926057776,199.726346835106,1.00338925162843,0.743819276322769,10.4164643404754,1.17646187787775,371.934761962778,1.45131519274376,10.7163874319757,8.28186475830715,0.760856746381479,0.265444444444444,5,"Urban",4,22,946
"170",412211102,2839.5482655281,232.856054295227,1.18417010813516,0.877913743360321,10.7192386542243,1.2742951140029,398.992680409715,2.58564468211527,11.608187479023,8.76852718738523,0.831457793001518,0.433333333333333,5,"Urban",5,22,946
"171",412211201,1874.81244335867,84.1694135905457,0.640478754462701,0.548843033638327,8.34103727939836,0.749061691808654,125.150502298529,0.957396733909702,7.2830527269531,6.70047435953065,0.511269738905954,0.000555555555555556,3,"Urban",2,22,2623
"172",412211202,2154.71503622081,141.566863243205,0.763932875650348,0.618255682692883,9.87746769416119,0.987404874155509,172.003872461745,0.764847726324572,8.49759999119246,6.91197196059691,0.599804687916042,0.0243333333333333,4,"Urban",3,22,2623
"173",412211203,2200.45708248162,116.050263100779,0.632800616372379,0.543585061664511,8.75518213001743,0.818540242921295,139.358964762897,0.921353300055463,7.59307851258147,6.87150968193215,0.534936673312272,0.00266666666666667,2,"Urban",2,22,2623
"174",412211204,1829.65730645429,110.248825208134,0.62718244370774,0.515329691548718,7.18913305715592,0.696899155343868,138.203979485944,1.21353187042842,6.67701421315351,5.95149898320432,0.505450155631128,0,2,"Urban",2,22,2623
"175",412211301,1756.94311068213,154.959291882233,0.716278911266667,0.539971382579582,8.50998003893999,0.863932816789948,185.929934411894,0.197664945496271,8.66638778311182,6.37298903563758,0.535546348306515,0.00533333333333333,1,"Urban",1,22,7310
"176",412211302,1833.82747992622,135.573900623868,0.594881594329753,0.51630183518576,7.470439106341,0.712442130785775,138.977046653447,0.692043010752688,6.3125265990876,5.78412017907379,0.479198777115142,0,1,"Urban",1,22,7310
"177",412221102,2579.61198301036,382.998303436923,1.65154495510527,1.06968669926401,13.1188950510069,1.49764161699331,436.972558611456,2.02697068403909,16.2709494362501,11.8258598910261,0.925649642717727,0.605444444444444,5,"Urban",4,22,873
"178",412221201,1192.00151796265,92.0182418310342,0.61620267876753,0.435296180844974,5.57056116629836,0.614457697888989,124.864426199662,0.581938361719384,5.49416566038895,4.65318962840336,0.408697423158675,0,1,"Urban",1,22,5492.63
"179",412221202,2394.46969030277,161.155890824534,0.978180197988033,0.701176498370776,10.4257024846137,1.08418966984534,234.896302866384,0.845006016847172,9.67545701644767,7.1265756197122,0.682527938729267,0.158222222222222,4,"Urban",4,22,5492.63
"180",412221203,2479.96425548619,166.472681794336,1.00920174405328,0.701065818162017,11.6972261590205,1.11484338083277,251.918125170252,0.6748973932335,11.0943343209473,9.04864245145916,0.717382964965743,0.266777777777778,5,"Urban",4,22,5492.63
"181",412221204,1556.34624413146,181.971801643193,0.801952464788732,0.556652582159624,8.14080399061033,0.857710680751174,229.328215962441,0.346537558685446,8.6062676056338,6.68890258215962,0.580115436680916,0.0365555555555556,3,"Urban",2,22,5492.63
"182",412221301,1643.55726788432,77.6325342465754,0.831035007610351,0.550159817351599,8.41916286149164,0.819026255707763,175.297271689498,0.226301369863014,7.83361111111112,7.02238203957383,0.528103094781839,0.0262222222222222,2,"Urban",2,22,2982.75
"183",412221302,3295.81590757216,135.132713818025,1.56174757387845,1.07360509259684,16.270269465324,1.70231313694066,286.363911120097,0.00954478707782672,18.4598119122866,13.8599109192252,0.770055806606632,0.555,5,"Urban",4,22,2982.75
"184",412231101,2982.90617606352,310.452759410071,1.76556727547418,1.01956589273563,12.2752394616633,1.50200097893521,341.25924198026,0.505241460541814,18.4416545220211,11.8261790966923,0.832640821616273,0.534666666666667,5,"Urban",5,22,535
"185",412231102,2753.42858923553,211.043534842932,1.39584140005004,1.00373321108576,10.4457132466555,1.3616773189598,289.147853734899,2.02720414898633,13.2094684535464,9.11354546393273,0.848400791026954,0.402888888888889,5,"Urban",5,22,535
"186",412231201,2356.35942211035,220.883645605755,0.948887842643295,0.723082541154198,10.7394083392565,1.2622815186438,259.71109101669,0.29444136657433,10.2499737350256,7.56703160949737,0.700107840298556,0.242,5,"Urban",4,22,1177
